customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9753-7346,Female,0,Yes,No,5,Yes,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),71.04,379.18,No
9754-4001,Female,1,No,Yes,28,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),77.90,2219.03,No
9755-1713,Male,0,Yes,Yes,62,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,41.52,2594.42,Yes
9756-6047,Male,1,Yes,No,7,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),91.75,656.64,No
9757-9663,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,61.71,2905.90,Yes
9758-7830,Female,1,No,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,36.05,2609.65,No
9759-6477,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,106.44,684.50,No
9760-1423,Male,1,No,Yes,9,No,Yes,No,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),102.82,936.48,No
9761-6713,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,20.68,747.86,No
9762-3583,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),34.17,455.76,Yes
9763-9640,Male,1,No,No,25,No,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.10,1539.07,No
9764-3571,Female,1,Yes,No,25,Yes,No phone service,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,72.76,1867.01,No
9765-6804,Male,1,No,No,18,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),49.67,906.65,Yes
9766-6736,Female,1,No,Yes,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),84.31,1174.28,Yes
9767-4637,Male,1,Yes,Yes,70,No,No,No,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,47.68,3317.81,No
9768-3664,Male,0,No,No,2,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),43.49,117.23,No
9769-2301,Male,1,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,80.99,5054.87,No
9770-6681,Male,1,Yes,No,48,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),109.75,5310.32,No
9771-8081,Female,0,No,Yes,69,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,104.18,7241.08,No
9772-1742,Male,0,Yes,No,50,Yes,No,No,Yes,No,No,No internet service,No,Yes,Two year,No,Credit card (automatic),57.15,2911.46,Yes
9773-8978,Female,0,Yes,No,52,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.43,3286.14,No
9774-8726,Male,0,Yes,Yes,20,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,109.98,2189.00,Yes
9775-3250,Male,1,No,Yes,67,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,103.10,6938.69,No
9776-1516,Female,1,No,Yes,17,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.19,1372.22,Yes
9777-3747,Male,0,No,No,12,Yes,No phone service,DSL,Yes,No,No,No,Yes,No internet service,One year,No,Mailed check,41.82,561.25,No
9778-8531,Male,1,Yes,Yes,30,No,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,91.43,2772.23,No
9779-8739,Female,0,No,No,20,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,23.57,509.74,No
9780-3227,Female,0,Yes,No,66,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,86.60,5747.73,Yes
9781-7461,Female,0,Yes,No,11,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,20.60,240.69,No
9782-4697,Female,0,Yes,No,8,No,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),54.65,475.16,Yes
9783-9586,Female,1,Yes,No,50,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),104.01,5242.92,No
9784-6738,Female,0,Yes,No,13,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),88.07,1150.12,No
9785-7106,Female,1,No,No,30,No,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),67.65,2021.31,No
9786-2093,Male,1,No,Yes,68,Yes,No,No,No,No,Yes,No internet service,No,No,One year,No,Mailed check,24.35,1652.37,No
9787-9333,Female,1,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,118.58,6694.42,No
9788-6185,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),37.83,107.09,No
9789-9180,Male,1,Yes,Yes,56,No,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,99.14,5531.93,No
9790-4932,Female,1,No,No,44,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),90.13,4023.68,No
9791-7598,Male,1,Yes,No,31,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Credit card (automatic),63.40,1960.10,No
9792-7040,Male,1,No,No,16,No,No,No,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),44.63,771.55,No
9793-9676,Male,1,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,67.02,1804.00,No
9794-5026,Female,0,Yes,No,7,No,No phone service,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,66.07,472.51,No
9795-4793,Female,0,No,No,64,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),112.39,7245.17,No
9796-8056,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),83.81,4706.03,Yes
9797-1363,Female,1,No,No,25,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),31.48,793.27,No
9798-5450,Male,1,Yes,Yes,24,No,No,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),92.45,2213.65,No
9799-7067,Female,1,Yes,Yes,4,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),51.22,223.18,No
9800-7428,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,27.10,1983.22,No
9801-1110,Male,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,51.04,306.13,No
9802-3167,Male,0,No,Yes,62,No,Yes,No,No internet service,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),23.77,1460.80,No
9803-1629,Male,0,Yes,Yes,36,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.44,1369.77,No
9804-2318,Male,1,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,53.39,2413.59,No
9805-4944,Female,1,No,Yes,72,No,No,No,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.78,5150.99,No
9806-9886,Male,1,Yes,Yes,64,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,97.34,6285.29,No
9807-7166,Female,0,Yes,Yes,71,No,Yes,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),49.18,3541.14,No
9808-6972,Male,0,Yes,Yes,54,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),54.84,2963.30,Yes
9809-2410,Female,1,No,Yes,4,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),119.61,520.97,Yes
9810-5795,Male,0,No,Yes,2,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Credit card (automatic),19.47,59.98,No
9811-8079,Male,0,No,Yes,36,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,84.87,3042.93,No
9812-1602,Male,0,No,No,42,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),89.70,3797.48,No
9813-9434,Male,1,Yes,Yes,29,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),61.26,1824.98,Yes
9814-8856,Male,0,No,Yes,55,No,No,No,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Electronic check,95.25,5292.23,Yes
9815-2216,Female,1,Yes,Yes,59,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),115.15,6812.00,No
9816-4132,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,94.71,1653.29,No
9817-1483,Female,0,Yes,No,26,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,26.70,715.16,Yes
9818-7843,Male,0,Yes,Yes,7,No,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),36.14,303.65,No
9819-4536,Female,0,Yes,No,58,No,No phone service,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,115.80,6729.46,No
9820-7200,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),52.39,2572.69,Yes
9821-6211,Female,0,Yes,Yes,61,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Mailed check,41.94,2610.41,Yes
9822-1981,Male,0,No,No,0,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),26.65,79.06,No
9823-4383,Male,0,Yes,Yes,55,Yes,No phone service,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Mailed check,100.41,5581.68,No
9824-9534,Female,0,No,Yes,17,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.49,1324.65,No
9825-6740,Female,1,No,No,54,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),30.41,1685.11,No
9826-9614,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,65.91,2288.42,Yes
9827-5181,Female,0,Yes,Yes,15,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,72.53,1112.43,No
9828-9186,Female,1,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,18.55,1131.53,No
9829-6061,Female,1,Yes,No,50,No,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.55,5107.02,No
9830-2992,Female,1,Yes,No,41,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,119.30,4948.07,Yes
9831-9758,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),76.76,410.01,Yes
9832-3644,Female,1,No,Yes,4,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),53.35,251.24,Yes
9833-1369,Female,1,Yes,No,40,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,37.05,1532.15,No
9834-5774,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,108.60,2179.34,Yes
9835-5802,Female,1,No,No,65,No,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,34.27,2273.85,No
9836-2796,Male,0,Yes,No,60,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,One year,No,Electronic check,66.21,3963.10,No
9837-9381,Female,0,Yes,Yes,13,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,59.93,780.97,No
9838-8274,Female,0,No,Yes,34,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,41.72,1420.45,No
9839-2024,Male,0,Yes,Yes,52,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),107.33,5631.68,No
9840-6693,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),55.15,3436.96,No
9841-1101,Male,0,Yes,Yes,3,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,18.32,40.23,No
9842-5070,Male,1,Yes,No,3,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.26,149.60,No
9843-3416,Male,0,Yes,No,18,No,Yes,No,No internet service,No internet service,No,No internet service,No,No,Two year,No,Credit card (automatic),68.30,1234.93,Yes
9844-9305,Female,1,Yes,Yes,33,No,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,42.78,1443.33,Yes
9845-5726,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),112.68,6228.72,No
9846-5534,Male,0,No,Yes,43,No,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.67,2165.25,Yes
9847-7665,Female,1,Yes,Yes,51,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.70,3396.31,Yes
9848-5963,Female,1,No,No,57,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.44,4063.52,No
9849-1590,Female,1,Yes,Yes,65,Yes,No,DSL,No,No,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,70.23,4602.08,No
9850-2595,Female,0,Yes,Yes,45,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),100.33,4511.81,No
9851-1735,Female,1,Yes,Yes,42,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),50.88,2168.32,No
9852-6106,Male,0,Yes,No,66,No,No,No,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),97.35,6431.51,No
9853-3972,Male,0,No,Yes,70,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),57.39,4023.95,Yes
9854-6844,Male,0,No,Yes,2,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,70.33,172.28,No
9855-9837,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Credit card (automatic),61.33,414.75,No
9856-1313,Female,1,Yes,No,72,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,26.39,1889.37,No
9857-7819,Male,0,No,Yes,23,No,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),25.79,614.95,No
9858-1558,Female,1,No,No,9,Yes,No,No,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,107.08,952.95,No
9859-1931,Female,1,Yes,No,56,No,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),49.49,2781.03,No
9860-6270,Female,0,No,No,12,No,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),116.47,1390.03,Yes
9861-3560,Male,1,No,Yes,24,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,90.53,2221.08,Yes
9862-8324,Male,1,No,Yes,52,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,93.70,4926.67,No
9863-9737,Female,1,No,No,65,Yes,No,No,No,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,57.98,3767.24,Yes
9864-2401,Male,0,No,No,51,No,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,72.29,3678.71,Yes
9865-8445,Female,0,No,Yes,69,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.85,7152.77,No
9866-4588,Male,1,Yes,No,33,No,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,87.75,2950.43,No
9867-7105,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,92.51,3096.35,No
9868-7050,Female,0,Yes,Yes,70,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,72.02,5070.15,Yes
9869-3447,Female,1,Yes,Yes,71,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.55,3996.26,No
9870-9622,Female,0,Yes,Yes,37,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),23.07,879.72,No
9871-6244,Female,1,No,Yes,17,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,103.00,1775.64,No
9872-6057,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,118.99,7853.13,No
9873-6261,Female,1,No,No,56,No,Yes,No,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),116.89,6562.70,No
9874-5889,Female,0,No,Yes,7,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.30,358.24,No
9875-1320,Female,0,No,Yes,43,No,Yes,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,116.32,5056.41,No
9876-5451,Male,0,Yes,Yes,14,No,No phone service,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,30.18,437.02,No
9877-1291,Female,1,Yes,Yes,30,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,75.27,2258.03,Yes
