Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
CA-2023-08388,2023-11-25,2023-12-02,Second Class,CUST-6117,Corporate,Canada,City-906,Ontario,15504,Canada,Technology,Phones,PROD-73791,1738.20,5,0.00,530.20
CA-2023-08389,2023-10-10,2023-10-12,Second Class,CUST-7176,Home Office,United Kingdom,City-186,Scotland,12468,EMEA,Technology,Phones,PROD-64033,58.77,1,0.20,-1.40
CA-2023-08390,2023-06-26,2023-06-27,Standard Class,CUST-6105,Home Office,Canada,City-291,Alberta,88860,Canada,Technology,Accessories,PROD-48592,385.38,1,0.00,-6.77
CA-2023-08391,2023-01-22,2023-01-25,Standard Class,CUST-7508,Consumer,United States,City-490,California,27093,West,Office Supplies,Binders,PROD-41333,1867.80,5,0.20,6.30
CA-2023-08392,2023-10-22,2023-10-24,Second Class,CUST-2085,Corporate,United Kingdom,City-966,Scotland,67194,EMEA,Office Supplies,Binders,PROD-31757,1302.28,5,0.30,74.10
CA-2023-08393,2023-08-23,2023-08-27,Standard Class,CUST-5178,Consumer,United States,City-1016,Colorado,22013,West,Technology,Machines,PROD-54336,1205.86,4,0.20,41.14
CA-2023-08394,2023-09-03,2023-09-05,Same Day,CUST-2207,Home Office,United Kingdom,City-328,England,37498,EMEA,Technology,Accessories,PROD-96282,909.30,3,0.30,128.19
CA-2023-08395,2023-05-12,2023-05-14,Standard Class,CUST-7087,Home Office,Canada,City-202,Ontario,89287,Canada,Technology,Machines,PROD-30351,2664.48,7,0.20,-129.83
CA-2023-08396,2023-11-28,2023-12-03,Standard Class,CUST-9520,Corporate,United States,City-9,Washington,46263,West,Office Supplies,Storage,PROD-43666,278.46,9,0.00,22.84
CA-2023-08397,2023-12-07,2023-12-13,Second Class,CUST-5203,Consumer,Canada,City-768,Quebec,97438,Canada,Technology,Copiers,PROD-21561,2192.75,7,0.00,232.33
CA-2023-08398,2023-02-25,2023-03-02,Second Class,CUST-1241,Corporate,Canada,City-1155,Alberta,21718,Canada,Furniture,Tables,PROD-85025,624.60,4,0.30,-32.09
CA-2023-08399,2023-07-09,2023-07-10,Same Day,CUST-2097,Home Office,United Kingdom,City-471,Wales,15184,EMEA,Furniture,Bookcases,PROD-79906,340.81,1,0.20,-2.71
CA-2023-08400,2023-08-18,2023-08-24,First Class,CUST-6832,Consumer,United Kingdom,City-663,Wales,84178,EMEA,Technology,Accessories,PROD-69541,156.04,2,0.00,26.66
CA-2023-08401,2023-01-11,2023-01-14,First Class,CUST-9003,Home Office,United States,City-1096,Colorado,40179,West,Technology,Phones,PROD-42409,615.79,5,0.30,52.44
CA-2023-08402,2023-09-04,2023-09-08,Standard Class,CUST-7824,Consumer,Canada,City-176,Quebec,89942,Canada,Furniture,Chairs,PROD-73722,600.56,8,0.00,-46.29
CA-2023-08403,2023-10-11,2023-10-15,Second Class,CUST-5879,Corporate,Canada,City-201,Quebec,71638,Canada,Furniture,Chairs,PROD-58733,39.78,2,0.10,6.23
CA-2023-08404,2023-09-18,2023-09-21,Second Class,CUST-8090,Home Office,United Kingdom,City-909,Scotland,59698,EMEA,Office Supplies,Appliances,PROD-68604,372.12,2,0.00,77.18
CA-2023-08405,2023-02-22,2023-02-27,Same Day,CUST-8715,Consumer,United States,City-93,California,23795,West,Office Supplies,Appliances,PROD-22443,55.15,6,0.20,7.78
CA-2023-08406,2023-01-21,2023-01-24,First Class,CUST-7753,Consumer,United States,City-812,Colorado,43960,West,Office Supplies,Appliances,PROD-48714,157.68,1,0.20,5.13
CA-2023-08407,2023-09-10,2023-09-12,Standard Class,CUST-8296,Corporate,Canada,City-174,Alberta,73565,Canada,Furniture,Tables,PROD-49844,484.56,1,0.00,154.01
CA-2023-08408,2023-03-17,2023-03-23,First Class,CUST-6525,Consumer,Canada,City-305,Ontario,90945,Canada,Furniture,Chairs,PROD-95217,1704.29,6,0.10,469.29
CA-2023-08409,2023-04-15,2023-04-19,First Class,CUST-8390,Corporate,United States,City-657,Washington,49563,West,Technology,Copiers,PROD-82377,3078.18,9,0.00,-121.32
CA-2023-08410,2023-01-06,2023-01-11,First Class,CUST-2671,Corporate,United Kingdom,City-70,England,28079,EMEA,Technology,Accessories,PROD-10015,1364.85,5,0.10,-130.68
CA-2023-08411,2023-03-13,2023-03-19,Same Day,CUST-2634,Consumer,United Kingdom,City-525,Scotland,73911,EMEA,Furniture,Chairs,PROD-44120,1638.80,10,0.00,293.62
CA-2023-08412,2023-04-01,2023-04-08,Same Day,CUST-1614,Consumer,Canada,City-936,Alberta,38551,Canada,Furniture,Tables,PROD-43899,478.86,6,0.00,110.57
CA-2023-08413,2023-11-19,2023-11-26,Second Class,CUST-8815,Corporate,Canada,City-127,Alberta,69660,Canada,Office Supplies,Storage,PROD-16657,407.75,5,0.00,110.77
CA-2023-08414,2023-07-19,2023-07-23,Standard Class,CUST-7543,Consumer,United Kingdom,City-1042,Scotland,10953,EMEA,Office Supplies,Binders,PROD-46927,643.62,2,0.30,156.66
CA-2023-08415,2023-12-31,2024-01-03,First Class,CUST-1397,Consumer,United States,City-855,Washington,47110,West,Office Supplies,Storage,PROD-63501,326.52,5,0.10,19.05
CA-2023-08416,2023-02-17,2023-02-21,First Class,CUST-6927,Home Office,United States,City-621,California,43167,West,Office Supplies,Appliances,PROD-94193,4628.00,10,0.00,-11.09
CA-2023-08417,2023-12-08,2023-12-09,Second Class,CUST-9986,Corporate,United States,City-835,Colorado,94451,West,Furniture,Chairs,PROD-68300,2814.35,7,0.00,367.21
CA-2023-08418,2023-07-02,2023-07-08,First Class,CUST-9011,Consumer,United Kingdom,City-1083,England,66341,EMEA,Furniture,Bookcases,PROD-58832,519.68,10,0.30,-19.44
CA-2023-08419,2023-10-30,2023-11-05,Same Day,CUST-8570,Corporate,Canada,City-21,Alberta,27665,Canada,Furniture,Chairs,PROD-74482,628.10,5,0.00,100.41
CA-2023-08420,2023-08-04,2023-08-09,Second Class,CUST-2941,Corporate,United States,City-702,California,91519,West,Furniture,Chairs,PROD-52369,553.68,9,0.20,-34.00
CA-2023-08421,2023-05-21,2023-05-25,Second Class,CUST-7706,Home Office,United States,City-239,Colorado,84632,West,Office Supplies,Appliances,PROD-42563,478.60,1,0.00,142.49
CA-2023-08422,2023-02-14,2023-02-16,Same Day,CUST-5019,Corporate,Canada,City-352,Ontario,16339,Canada,Technology,Machines,PROD-99747,77.52,1,0.00,24.11
CA-2023-08423,2023-11-14,2023-11-17,Standard Class,CUST-7237,Consumer,United States,City-934,Colorado,54464,West,Office Supplies,Binders,PROD-11250,1849.41,5,0.10,542.63
CA-2023-08424,2023-02-05,2023-02-07,Same Day,CUST-8056,Consumer,United Kingdom,City-256,Scotland,37076,EMEA,Furniture,Bookcases,PROD-39421,777.70,7,0.00,38.56
CA-2023-08425,2023-06-19,2023-06-25,Same Day,CUST-2361,Home Office,United States,City-289,New York,95651,West,Technology,Accessories,PROD-52535,1605.80,7,0.00,-13.26
CA-2023-08426,2023-01-02,2023-01-08,Standard Class,CUST-4182,Corporate,United States,City-454,California,14108,West,Office Supplies,Storage,PROD-28557,397.92,1,0.00,111.32
CA-2023-08427,2023-03-06,2023-03-12,Second Class,CUST-8572,Consumer,United Kingdom,City-486,England,45507,EMEA,Technology,Phones,PROD-43309,1725.50,10,0.00,-69.14
CA-2023-08428,2023-12-26,2023-12-29,First Class,CUST-9196,Corporate,United States,City-991,Washington,54174,West,Furniture,Bookcases,PROD-42838,1145.42,3,0.10,189.35
CA-2023-08429,2023-08-28,2023-08-30,First Class,CUST-5325,Corporate,United Kingdom,City-1150,England,38111,EMEA,Technology,Machines,PROD-15359,102.69,7,0.00,3.44
CA-2023-08430,2023-04-03,2023-04-05,First Class,CUST-5287,Consumer,United States,City-114,California,46099,West,Furniture,Chairs,PROD-42923,1701.99,9,0.00,145.36
CA-2023-08431,2023-11-10,2023-11-14,Same Day,CUST-4633,Home Office,United States,City-1172,Colorado,30988,West,Office Supplies,Appliances,PROD-46059,3368.68,7,0.00,-123.80
CA-2023-08432,2023-10-17,2023-10-21,Second Class,CUST-4341,Corporate,United States,City-530,New York,35127,West,Furniture,Chairs,PROD-87950,509.01,2,0.30,17.29
CA-2023-08433,2023-04-21,2023-04-24,Standard Class,CUST-3472,Home Office,United States,City-524,California,97636,West,Furniture,Tables,PROD-64916,2486.88,9,0.00,600.16
CA-2023-08434,2023-08-16,2023-08-23,Second Class,CUST-7699,Consumer,United States,City-190,California,57130,West,Office Supplies,Paper,PROD-88170,1346.44,6,0.30,459.33
CA-2023-08435,2023-04-19,2023-04-25,Same Day,CUST-4198,Corporate,United States,City-942,Washington,18731,West,Technology,Phones,PROD-63178,1156.86,9,0.00,-64.13
CA-2023-08436,2023-08-08,2023-08-13,Standard Class,CUST-2204,Home Office,United States,City-234,California,37584,West,Technology,Machines,PROD-89892,4171.86,9,0.00,1132.18
CA-2023-08437,2023-03-10,2023-03-13,Same Day,CUST-5361,Home Office,United States,City-753,California,55544,West,Office Supplies,Paper,PROD-43140,1352.79,7,0.20,177.75
CA-2023-08438,2023-08-22,2023-08-23,Same Day,CUST-8981,Consumer,United States,City-409,California,18997,West,Office Supplies,Paper,PROD-68726,2642.64,7,0.00,882.16
CA-2023-08439,2023-01-30,2023-02-02,First Class,CUST-1204,Consumer,United Kingdom,City-319,Wales,40653,EMEA,Furniture,Chairs,PROD-32376,44.03,2,0.30,-3.57
CA-2023-08440,2023-10-02,2023-10-03,Standard Class,CUST-4614,Corporate,United Kingdom,City-363,England,56605,EMEA,Furniture,Tables,PROD-41646,197.82,4,0.10,47.23
CA-2023-08441,2023-12-09,2023-12-12,Second Class,CUST-9983,Home Office,United States,City-942,California,26078,West,Office Supplies,Appliances,PROD-38274,89.30,10,0.00,2.68
CA-2023-08442,2023-08-25,2023-08-27,Standard Class,CUST-8504,Home Office,United States,City-368,New York,19952,West,Technology,Accessories,PROD-83919,95.00,4,0.00,-6.68
CA-2023-08443,2023-09-09,2023-09-10,First Class,CUST-8946,Home Office,United States,City-198,Colorado,21266,West,Technology,Accessories,PROD-43828,1539.65,9,0.20,473.46
CA-2023-08444,2023-06-12,2023-06-14,Standard Class,CUST-2201,Consumer,United Kingdom,City-132,Wales,44731,EMEA,Office Supplies,Appliances,PROD-42410,402.12,2,0.30,6.07
CA-2023-08445,2023-09-29,2023-10-05,Second Class,CUST-8630,Home Office,United Kingdom,City-237,Wales,80086,EMEA,Technology,Phones,PROD-88874,1391.11,8,0.10,472.36
CA-2023-08446,2023-01-27,2023-01-30,Same Day,CUST-7021,Corporate,Canada,City-600,Alberta,44024,Canada,Technology,Phones,PROD-31041,751.16,4,0.00,227.43
CA-2023-08447,2023-06-07,2023-06-09,First Class,CUST-3107,Consumer,United States,City-377,Washington,67445,West,Office Supplies,Appliances,PROD-16409,955.02,3,0.00,298.71
CA-2023-08448,2023-09-28,2023-10-02,First Class,CUST-1250,Home Office,United Kingdom,City-105,Wales,62511,EMEA,Furniture,Chairs,PROD-23835,422.02,1,0.00,111.01
CA-2023-08449,2023-03-24,2023-03-30,First Class,CUST-9733,Consumer,Canada,City-286,Quebec,11488,Canada,Technology,Copiers,PROD-68791,275.12,5,0.20,-12.40
CA-2023-08450,2023-07-20,2023-07-26,First Class,CUST-9462,Corporate,United States,City-346,New York,72089,West,Office Supplies,Appliances,PROD-80013,4476.90,10,0.00,1324.69
CA-2023-08451,2023-07-16,2023-07-18,Second Class,CUST-9328,Home Office,United States,City-1190,New York,51152,West,Furniture,Bookcases,PROD-83751,768.80,5,0.00,161.30
CA-2023-08452,2023-05-03,2023-05-04,Standard Class,CUST-4915,Corporate,United Kingdom,City-752,Scotland,90934,EMEA,Technology,Phones,PROD-77760,492.96,4,0.00,93.18
CA-2023-08453,2023-04-21,2023-04-24,Second Class,CUST-1739,Corporate,Canada,City-816,Alberta,39654,Canada,Technology,Phones,PROD-67570,2386.69,7,0.10,66.28
CA-2023-08454,2023-11-08,2023-11-12,Same Day,CUST-3822,Corporate,Canada,City-548,Quebec,16283,Canada,Office Supplies,Storage,PROD-26760,863.45,5,0.30,199.13
CA-2023-08455,2023-05-13,2023-05-18,Standard Class,CUST-9265,Home Office,United Kingdom,City-334,Wales,46422,EMEA,Furniture,Chairs,PROD-24317,615.30,7,0.00,213.71
CA-2023-08456,2023-06-03,2023-06-07,First Class,CUST-5674,Home Office,United States,City-732,New York,91794,West,Technology,Machines,PROD-17181,608.55,8,0.30,37.99
CA-2023-08457,2023-01-31,2023-02-07,Second Class,CUST-2623,Corporate,Canada,City-276,Alberta,74332,Canada,Office Supplies,Binders,PROD-41289,3077.20,8,0.00,284.57
CA-2023-08458,2023-11-03,2023-11-04,Second Class,CUST-6326,Home Office,United States,City-125,Colorado,61040,West,Office Supplies,Binders,PROD-88624,412.20,3,0.00,84.81
CA-2023-08459,2023-10-11,2023-10-17,Same Day,CUST-3143,Home Office,Canada,City-607,Alberta,68118,Canada,Office Supplies,Binders,PROD-79025,229.72,4,0.00,34.05
CA-2023-08460,2023-12-25,2023-12-27,Second Class,CUST-8884,Home Office,United Kingdom,City-471,Wales,31917,EMEA,Furniture,Chairs,PROD-75109,727.21,7,0.30,14.24
CA-2023-08461,2023-11-05,2023-11-07,First Class,CUST-3661,Corporate,United Kingdom,City-1054,Wales,33027,EMEA,Office Supplies,Binders,PROD-79016,440.40,5,0.00,131.77
CA-2023-08462,2023-10-01,2023-10-02,Standard Class,CUST-3600,Home Office,United Kingdom,City-441,England,38446,EMEA,Furniture,Tables,PROD-54865,1171.17,5,0.30,394.13
CA-2023-08463,2023-03-18,2023-03-25,Standard Class,CUST-3603,Home Office,United Kingdom,City-848,Wales,61210,EMEA,Technology,Machines,PROD-32754,754.81,2,0.10,249.40
CA-2023-08464,2023-12-25,2023-12-26,Same Day,CUST-9815,Home Office,United Kingdom,City-1062,Scotland,63354,EMEA,Office Supplies,Paper,PROD-75692,2153.44,8,0.00,623.98
CA-2023-08465,2023-02-13,2023-02-20,Standard Class,CUST-6930,Home Office,United Kingdom,City-703,England,25278,EMEA,Furniture,Tables,PROD-63214,1338.16,10,0.20,241.83
CA-2023-08466,2023-03-21,2023-03-28,Second Class,CUST-1829,Home Office,United Kingdom,City-1197,Wales,29073,EMEA,Office Supplies,Binders,PROD-55339,4007.39,9,0.10,-393.08
CA-2023-08467,2023-07-07,2023-07-14,Standard Class,CUST-2858,Home Office,Canada,City-1,Quebec,72367,Canada,Office Supplies,Storage,PROD-32065,3359.88,8,0.10,650.91
CA-2023-08468,2023-04-01,2023-04-03,Standard Class,CUST-9841,Corporate,Canada,City-351,Quebec,28274,Canada,Furniture,Bookcases,PROD-33830,741.10,10,0.00,87.74
CA-2023-08469,2023-11-20,2023-11-24,First Class,CUST-5104,Corporate,Canada,City-978,Alberta,64575,Canada,Office Supplies,Binders,PROD-13840,313.62,1,0.20,-20.90
CA-2023-08470,2023-11-29,2023-12-02,Standard Class,CUST-2103,Corporate,United Kingdom,City-1098,England,52682,EMEA,Furniture,Bookcases,PROD-70922,288.15,5,0.00,-15.86
CA-2023-08471,2023-10-30,2023-10-31,Same Day,CUST-3929,Home Office,United Kingdom,City-77,Wales,50972,EMEA,Technology,Accessories,PROD-11682,819.82,2,0.00,59.27
CA-2023-08472,2023-06-02,2023-06-08,Same Day,CUST-7800,Home Office,United States,City-204,New York,22540,West,Office Supplies,Binders,PROD-56512,495.65,8,0.10,105.49
CA-2023-08473,2023-04-14,2023-04-17,Standard Class,CUST-6704,Consumer,Canada,City-229,Quebec,65702,Canada,Furniture,Chairs,PROD-49004,144.96,4,0.00,-4.51
CA-2023-08474,2023-11-11,2023-11-15,First Class,CUST-1214,Consumer,Canada,City-140,Ontario,45243,Canada,Furniture,Tables,PROD-51497,1179.30,5,0.00,-2.27
CA-2023-08475,2023-02-09,2023-02-16,Standard Class,CUST-4297,Consumer,Canada,City-572,Quebec,18532,Canada,Furniture,Chairs,PROD-65987,1398.10,5,0.00,-135.12
CA-2023-08476,2023-01-09,2023-01-10,First Class,CUST-3539,Corporate,United States,City-1081,Colorado,33852,West,Technology,Copiers,PROD-95455,909.05,5,0.00,-25.47
CA-2023-08477,2023-11-23,2023-11-26,Standard Class,CUST-4393,Home Office,United Kingdom,City-2,Scotland,35415,EMEA,Office Supplies,Appliances,PROD-19748,676.94,5,0.10,98.43
CA-2023-08478,2023-12-06,2023-12-08,First Class,CUST-4160,Consumer,Canada,City-204,Ontario,21968,Canada,Office Supplies,Appliances,PROD-98206,1057.27,3,0.10,325.01
CA-2023-08479,2023-06-24,2023-07-01,Second Class,CUST-8480,Consumer,United Kingdom,City-193,Wales,10784,EMEA,Furniture,Bookcases,PROD-27441,301.54,4,0.20,98.81
CA-2023-08480,2023-04-14,2023-04-17,First Class,CUST-3990,Corporate,United Kingdom,City-960,Wales,87117,EMEA,Office Supplies,Binders,PROD-90297,1250.70,10,0.00,-113.24
CA-2023-08481,2023-07-27,2023-07-28,Second Class,CUST-4046,Home Office,Canada,City-468,Alberta,87435,Canada,Office Supplies,Paper,PROD-92158,411.03,9,0.00,54.27
CA-2023-08482,2023-06-08,2023-06-14,Second Class,CUST-8064,Home Office,United Kingdom,City-261,Scotland,46739,EMEA,Furniture,Bookcases,PROD-42436,2358.72,10,0.10,747.10
CA-2023-08483,2023-03-25,2023-04-01,Second Class,CUST-2376,Consumer,United Kingdom,City-662,Wales,63848,EMEA,Office Supplies,Binders,PROD-74446,835.44,4,0.00,152.58
CA-2023-08484,2023-04-22,2023-04-25,Same Day,CUST-6374,Home Office,Canada,City-605,Quebec,93082,Canada,Office Supplies,Storage,PROD-92137,997.08,3,0.30,109.73
CA-2023-08485,2023-04-25,2023-05-02,Same Day,CUST-1212,Home Office,United States,City-1133,Washington,71115,West,Office Supplies,Appliances,PROD-26268,499.52,10,0.30,0.91
CA-2023-08486,2023-10-06,2023-10-09,Standard Class,CUST-6087,Consumer,United States,City-893,New York,81499,West,Technology,Accessories,PROD-48811,711.72,6,0.00,-6.76
CA-2023-08487,2023-05-08,2023-05-14,Second Class,CUST-3235,Corporate,United Kingdom,City-159,England,20462,EMEA,Furniture,Chairs,PROD-49551,1448.76,3,0.00,81.64
CA-2023-08488,2023-11-07,2023-11-13,Standard Class,CUST-9781,Corporate,Canada,City-705,Alberta,90349,Canada,Furniture,Chairs,PROD-93834,1443.08,7,0.10,378.07
CA-2023-08489,2023-01-18,2023-01-22,Standard Class,CUST-1084,Consumer,United Kingdom,City-619,Wales,33228,EMEA,Technology,Phones,PROD-36939,2190.24,9,0.00,103.50
CA-2023-08490,2023-05-08,2023-05-13,Second Class,CUST-4532,Consumer,Canada,City-796,Ontario,53910,Canada,Furniture,Tables,PROD-95567,99.98,3,0.30,16.58
CA-2023-08491,2023-04-06,2023-04-13,First Class,CUST-7371,Home Office,Canada,City-733,Alberta,35797,Canada,Furniture,Tables,PROD-67776,1513.08,6,0.00,184.79
CA-2023-08492,2023-07-16,2023-07-21,Standard Class,CUST-1827,Corporate,United States,City-3,Colorado,11815,West,Office Supplies,Appliances,PROD-64471,942.59,8,0.30,-36.81
CA-2023-08493,2023-07-12,2023-07-16,First Class,CUST-5373,Corporate,United Kingdom,City-495,England,95124,EMEA,Technology,Machines,PROD-14926,433.42,1,0.00,-27.23
CA-2023-08494,2023-05-20,2023-05-25,Standard Class,CUST-4869,Home Office,Canada,City-947,Quebec,87778,Canada,Technology,Copiers,PROD-47762,1797.25,7,0.00,47.31
CA-2023-08495,2023-04-02,2023-04-03,Standard Class,CUST-4928,Consumer,United States,City-1088,California,11317,West,Technology,Accessories,PROD-22325,916.78,6,0.30,67.41
CA-2023-08496,2023-05-04,2023-05-09,Same Day,CUST-8132,Consumer,United Kingdom,City-571,Wales,43737,EMEA,Technology,Machines,PROD-40367,102.76,4,0.00,31.51
CA-2023-08497,2023-09-14,2023-09-19,First Class,CUST-4330,Consumer,Canada,City-237,Quebec,24080,Canada,Technology,Machines,PROD-15894,911.16,9,0.00,113.26
CA-2023-08498,2023-01-26,2023-01-30,Standard Class,CUST-5771,Consumer,United Kingdom,City-389,Wales,15711,EMEA,Office Supplies,Paper,PROD-38298,1066.18,6,0.10,-36.39
CA-2023-08499,2023-10-24,2023-10-26,Second Class,CUST-2785,Home Office,Canada,City-1044,Ontario,82896,Canada,Office Supplies,Binders,PROD-48577,96.91,2,0.10,-9.01
CA-2023-08500,2023-10-24,2023-10-28,Second Class,CUST-6506,Consumer,United Kingdom,City-26,England,91216,EMEA,Office Supplies,Paper,PROD-93425,911.06,8,0.30,301.68
CA-2023-08501,2023-10-10,2023-10-13,Second Class,CUST-1397,Home Office,United Kingdom,City-784,Scotland,88860,EMEA,Furniture,Tables,PROD-13278,233.03,1,0.00,54.96
CA-2023-08502,2023-11-23,2023-11-25,Same Day,CUST-6579,Corporate,United Kingdom,City-109,Scotland,25123,EMEA,Furniture,Bookcases,PROD-79066,1704.76,5,0.20,-52.09
CA-2023-08503,2023-07-16,2023-07-20,Same Day,CUST-1335,Consumer,United States,City-848,California,41832,West,Furniture,Bookcases,PROD-48931,2328.75,9,0.10,130.34
CA-2023-08504,2023-03-11,2023-03-12,First Class,CUST-7875,Corporate,United States,City-908,New York,82870,West,Office Supplies,Binders,PROD-36160,1821.85,7,0.20,198.54
CA-2023-08505,2023-03-18,2023-03-21,Standard Class,CUST-8692,Home Office,United Kingdom,City-89,Scotland,69613,EMEA,Furniture,Chairs,PROD-64125,1165.50,5,0.30,63.60
CA-2023-08506,2023-06-13,2023-06-20,Standard Class,CUST-8280,Consumer,United States,City-966,New York,53154,West,Office Supplies,Appliances,PROD-72255,673.62,4,0.30,-15.44
CA-2023-08507,2023-09-22,2023-09-26,First Class,CUST-1880,Corporate,Canada,City-646,Quebec,78843,Canada,Furniture,Bookcases,PROD-96145,288.05,10,0.30,1.32
CA-2023-08508,2023-11-24,2023-11-27,Same Day,CUST-2200,Corporate,United States,City-1002,Washington,52095,West,Technology,Machines,PROD-90577,73.27,7,0.10,21.76
CA-2023-08509,2023-09-14,2023-09-16,Second Class,CUST-7802,Consumer,Canada,City-147,Ontario,84582,Canada,Technology,Machines,PROD-76017,850.69,7,0.30,106.13
CA-2023-08510,2023-12-05,2023-12-11,Standard Class,CUST-2294,Home Office,Canada,City-1045,Alberta,83263,Canada,Furniture,Tables,PROD-24228,1022.39,8,0.30,79.72
CA-2023-08511,2023-01-04,2023-01-10,Second Class,CUST-3763,Home Office,Canada,City-165,Ontario,98924,Canada,Office Supplies,Storage,PROD-58698,2471.64,6,0.00,672.01
CA-2023-08512,2023-02-11,2023-02-17,Second Class,CUST-3290,Consumer,United Kingdom,City-526,England,63536,EMEA,Office Supplies,Paper,PROD-12296,775.98,6,0.00,-16.43
