ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual,trip_duration_sec,start_lat,start_lng,end_lat,end_lng
20240610-08481,electric_bike,2024-06-10T17:46:00,2024-06-10T18:28:11,Metropolitan Ave & Meeker Ave,Pershing Square N,member,2531,40.713705,-73.950906,40.752325,-73.97797
20240610-08482,classic_bike,2024-06-10T22:10:00,2024-06-10T22:53:54,Pershing Square N,W 52 St & 5 Ave,casual,2634,40.751402,-73.977295,40.758068,-73.978204
20240601-08483,classic_bike,2024-06-01T04:27:00,2024-06-01T04:29:02,Broadway & E 22 St,Bond St & Schermerhorn St,casual,122,40.740737,-73.98959,40.687973,-73.985113
20240620-08484,electric_bike,2024-06-20T01:26:00,2024-06-20T01:58:27,Broadway & E 22 St,Lafayette St & E 8 St,member,1947,40.740983,-73.989893,40.730314,-73.991854
20240607-08485,electric_bike,2024-06-07T06:54:00,2024-06-07T07:50:31,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,3391,40.714343,-73.951253,40.730614,-73.991393
20240628-08486,electric_bike,2024-06-28T04:03:00,2024-06-28T04:18:32,Lafayette St & E 8 St,Broadway & E 22 St,casual,932,40.729631,-73.99071,40.740094,-73.989476
20240614-08487,electric_bike,2024-06-14T23:32:00,2024-06-14T23:47:28,Lafayette St & E 8 St,Pershing Square N,casual,928,40.72987,-73.990566,40.751432,-73.978285
20240602-08488,classic_bike,2024-06-02T22:14:00,2024-06-02T23:02:25,Broadway & E 22 St,Pershing Square N,casual,2905,40.739924,-73.989443,40.75218,-73.977932
20240611-08489,electric_bike,2024-06-11T23:42:00,2024-06-12T00:18:48,Bond St & Schermerhorn St,Broadway & E 22 St,member,2208,40.688803,-73.98457,40.740864,-73.98991
20240608-08490,electric_bike,2024-06-08T12:00:00,2024-06-08T12:27:57,W 52 St & 5 Ave,Broadway & E 22 St,casual,1677,40.758149,-73.978921,40.740073,-73.989102
20240608-08491,classic_bike,2024-06-08T00:21:00,2024-06-08T01:18:34,Pershing Square N,Pershing Square N,member,3454,40.752268,-73.977259,40.751498,-73.977495
20240622-08492,classic_bike,2024-06-22T11:38:00,2024-06-22T12:33:28,Lafayette St & E 8 St,Broadway & E 22 St,casual,3328,40.730496,-73.991382,40.740056,-73.989991
20240602-08493,electric_bike,2024-06-02T11:13:00,2024-06-02T11:16:10,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,190,40.714167,-73.951853,40.758088,-73.978458
20240609-08494,electric_bike,2024-06-09T07:38:00,2024-06-09T08:30:09,Bond St & Schermerhorn St,W 52 St & 5 Ave,member,3129,40.6882,-73.985458,40.758881,-73.978147
20240610-08495,electric_bike,2024-06-10T08:31:00,2024-06-10T09:18:42,Bond St & Schermerhorn St,W 52 St & 5 Ave,casual,2862,40.688708,-73.984585,40.757795,-73.979344
20240615-08496,electric_bike,2024-06-15T21:26:00,2024-06-15T21:44:18,Bond St & Schermerhorn St,Bond St & Schermerhorn St,casual,1098,40.687875,-73.984186,40.68863,-73.984516
20240602-08497,classic_bike,2024-06-02T11:48:00,2024-06-02T12:13:13,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,1513,40.713815,-73.951778,40.730259,-73.991217
20240629-08498,classic_bike,2024-06-29T09:53:00,2024-06-29T10:19:13,W 52 St & 5 Ave,Broadway & E 22 St,casual,1573,40.759073,-73.978339,40.740728,-73.989327
20240623-08499,classic_bike,2024-06-23T20:21:00,2024-06-23T20:57:55,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,member,2215,40.71422,-73.951372,40.688156,-73.985012
20240609-08500,electric_bike,2024-06-09T07:24:00,2024-06-09T08:13:25,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,2965,40.687858,-73.985076,40.689028,-73.984741
20240618-08501,classic_bike,2024-06-18T17:24:00,2024-06-18T17:38:45,W 52 St & 5 Ave,Broadway & E 22 St,casual,885,40.757913,-73.978169,40.740496,-73.989773
20240621-08502,electric_bike,2024-06-21T20:59:00,2024-06-21T21:22:21,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,1401,40.714583,-73.951781,40.730302,-73.990884
20240624-08503,classic_bike,2024-06-24T13:07:00,2024-06-24T13:55:19,Pershing Square N,Metropolitan Ave & Meeker Ave,casual,2899,40.752118,-73.978189,40.714242,-73.950955
20240606-08504,electric_bike,2024-06-06T22:21:00,2024-06-06T22:55:20,W 52 St & 5 Ave,Broadway & E 22 St,casual,2060,40.759073,-73.979163,40.740351,-73.989907
20240626-08505,classic_bike,2024-06-26T11:17:00,2024-06-26T11:20:11,W 52 St & 5 Ave,Pershing Square N,casual,191,40.758319,-73.978887,40.751323,-73.977081
20240618-08506,electric_bike,2024-06-18T08:32:00,2024-06-18T08:57:26,Lafayette St & E 8 St,Pershing Square N,casual,1526,40.729749,-73.991495,40.751728,-73.978345
20240607-08507,classic_bike,2024-06-07T12:13:00,2024-06-07T12:17:08,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,248,40.713667,-73.951275,40.729585,-73.99066
20240630-08508,classic_bike,2024-06-30T07:29:00,2024-06-30T08:13:55,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,2695,40.729895,-73.99193,40.689042,-73.984255
20240630-08509,classic_bike,2024-06-30T19:38:00,2024-06-30T20:20:48,Pershing Square N,Broadway & E 22 St,casual,2568,40.752309,-73.977492,40.740047,-73.989748
20240627-08510,electric_bike,2024-06-27T22:37:00,2024-06-27T22:45:16,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,496,40.730781,-73.991508,40.729523,-73.991894
20240611-08511,classic_bike,2024-06-11T17:30:00,2024-06-11T18:15:56,Pershing Square N,Lafayette St & E 8 St,member,2756,40.75134,-73.977574,40.730444,-73.991352
20240619-08512,classic_bike,2024-06-19T15:52:00,2024-06-19T16:50:21,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,3501,40.730436,-73.991031,40.713843,-73.952144
20240619-08513,classic_bike,2024-06-19T20:59:00,2024-06-19T21:24:01,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,1501,40.714655,-73.950936,40.739995,-73.99023
20240601-08514,electric_bike,2024-06-01T13:52:00,2024-06-01T14:48:44,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,3404,40.687934,-73.984401,40.714516,-73.951801
20240617-08515,electric_bike,2024-06-17T03:29:00,2024-06-17T04:16:43,Lafayette St & E 8 St,Broadway & E 22 St,casual,2863,40.72998,-73.991497,40.74074,-73.989486
20240617-08516,classic_bike,2024-06-17T22:39:00,2024-06-17T23:29:37,W 52 St & 5 Ave,Pershing Square N,casual,3037,40.758736,-73.97805,40.75121,-73.97811
20240603-08517,classic_bike,2024-06-03T03:58:00,2024-06-03T04:34:41,W 52 St & 5 Ave,Pershing Square N,casual,2201,40.758544,-73.978148,40.751308,-73.977292
20240612-08518,classic_bike,2024-06-12T03:06:00,2024-06-12T03:20:26,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,866,40.688829,-73.985322,40.688011,-73.984463
20240629-08519,classic_bike,2024-06-29T11:37:00,2024-06-29T12:25:58,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,2938,40.7408,-73.989988,40.713601,-73.952016
20240620-08520,classic_bike,2024-06-20T01:12:00,2024-06-20T01:49:45,W 52 St & 5 Ave,W 52 St & 5 Ave,member,2265,40.758839,-73.978247,40.758733,-73.978949
20240603-08521,classic_bike,2024-06-03T23:14:00,2024-06-03T23:50:54,Bond St & Schermerhorn St,Lafayette St & E 8 St,casual,2214,40.689109,-73.984522,40.730823,-73.990859
20240628-08522,electric_bike,2024-06-28T02:06:00,2024-06-28T02:25:31,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,member,1171,40.75817,-73.978924,40.713896,-73.951883
20240615-08523,classic_bike,2024-06-15T10:46:00,2024-06-15T11:18:48,W 52 St & 5 Ave,Broadway & E 22 St,casual,1968,40.758235,-73.979191,40.740098,-73.989642
20240616-08524,electric_bike,2024-06-16T10:11:00,2024-06-16T11:02:41,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,3101,40.730006,-73.991824,40.689023,-73.984382
20240613-08525,classic_bike,2024-06-13T01:48:00,2024-06-13T02:26:59,Bond St & Schermerhorn St,Pershing Square N,member,2339,40.688921,-73.984577,40.751907,-73.977594
20240618-08526,electric_bike,2024-06-18T20:19:00,2024-06-18T20:51:42,W 52 St & 5 Ave,Lafayette St & E 8 St,casual,1962,40.757943,-73.979147,40.730725,-73.990719
20240614-08527,classic_bike,2024-06-14T00:11:00,2024-06-14T01:09:07,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,3487,40.730891,-73.990812,40.730696,-73.9909
20240625-08528,classic_bike,2024-06-25T11:31:00,2024-06-25T12:23:10,Lafayette St & E 8 St,Pershing Square N,casual,3130,40.729869,-73.991591,40.751513,-73.977903
20240606-08529,electric_bike,2024-06-06T07:20:00,2024-06-06T07:40:22,W 52 St & 5 Ave,Pershing Square N,member,1222,40.758983,-73.978774,40.751363,-73.977156
20240623-08530,electric_bike,2024-06-23T16:12:00,2024-06-23T16:19:33,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,453,40.714312,-73.951619,40.714095,-73.951276
20240621-08531,classic_bike,2024-06-21T10:13:00,2024-06-21T10:58:19,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,2719,40.729958,-73.991899,40.688599,-73.984695
20240618-08532,electric_bike,2024-06-18T10:39:00,2024-06-18T10:46:45,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,465,40.740924,-73.989139,40.713539,-73.952248
20240608-08533,electric_bike,2024-06-08T03:02:00,2024-06-08T03:45:54,Broadway & E 22 St,Bond St & Schermerhorn St,member,2634,40.739792,-73.989529,40.688931,-73.984218
20240610-08534,electric_bike,2024-06-10T03:30:00,2024-06-10T03:36:08,Bond St & Schermerhorn St,Broadway & E 22 St,member,368,40.688754,-73.984452,40.740383,-73.989234
20240614-08535,electric_bike,2024-06-14T09:08:00,2024-06-14T09:53:59,W 52 St & 5 Ave,W 52 St & 5 Ave,casual,2759,40.758145,-73.978137,40.759171,-73.979219
20240618-08536,classic_bike,2024-06-18T14:26:00,2024-06-18T14:28:17,W 52 St & 5 Ave,Bond St & Schermerhorn St,member,137,40.75918,-73.978682,40.688789,-73.985451
20240623-08537,classic_bike,2024-06-23T10:51:00,2024-06-23T10:53:42,Lafayette St & E 8 St,Lafayette St & E 8 St,member,162,40.729881,-73.991416,40.730335,-73.991859
20240625-08538,electric_bike,2024-06-25T16:57:00,2024-06-25T17:42:59,Pershing Square N,Bond St & Schermerhorn St,casual,2759,40.751254,-73.978007,40.689037,-73.985116
20240628-08539,classic_bike,2024-06-28T16:43:00,2024-06-28T17:20:50,Pershing Square N,Bond St & Schermerhorn St,member,2270,40.751338,-73.977861,40.688599,-73.984383
20240623-08540,classic_bike,2024-06-23T15:15:00,2024-06-23T15:18:04,W 52 St & 5 Ave,Pershing Square N,casual,184,40.757836,-73.978557,40.752133,-73.977311
20240630-08541,electric_bike,2024-06-30T06:32:00,2024-06-30T06:38:49,Bond St & Schermerhorn St,Lafayette St & E 8 St,casual,409,40.688997,-73.985124,40.729755,-73.990836
20240611-08542,classic_bike,2024-06-11T05:30:00,2024-06-11T06:24:57,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,3297,40.714558,-73.951661,40.714517,-73.951004
20240621-08543,classic_bike,2024-06-21T17:47:00,2024-06-21T18:21:51,Broadway & E 22 St,W 52 St & 5 Ave,member,2091,40.740957,-73.990225,40.758073,-73.978214
20240628-08544,electric_bike,2024-06-28T06:03:00,2024-06-28T06:39:38,Pershing Square N,Lafayette St & E 8 St,member,2198,40.75229,-73.9778,40.729513,-73.991569
20240626-08545,electric_bike,2024-06-26T01:07:00,2024-06-26T01:21:29,Broadway & E 22 St,Lafayette St & E 8 St,member,869,40.741042,-73.989562,40.729829,-73.991025
20240614-08546,classic_bike,2024-06-14T13:09:00,2024-06-14T13:30:07,Broadway & E 22 St,W 52 St & 5 Ave,casual,1267,40.739705,-73.989239,40.758038,-73.978974
20240627-08547,classic_bike,2024-06-27T04:08:00,2024-06-27T04:57:55,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,2995,40.740057,-73.989774,40.714582,-73.951534
20240624-08548,electric_bike,2024-06-24T01:45:00,2024-06-24T01:52:55,Pershing Square N,Lafayette St & E 8 St,member,475,40.752089,-73.977822,40.729543,-73.990716
20240628-08549,electric_bike,2024-06-28T22:34:00,2024-06-28T23:14:46,Bond St & Schermerhorn St,Pershing Square N,member,2446,40.688145,-73.985081,40.751569,-73.977425
20240611-08550,classic_bike,2024-06-11T16:45:00,2024-06-11T17:23:00,Broadway & E 22 St,Bond St & Schermerhorn St,member,2280,40.739851,-73.989111,40.689064,-73.984529
20240620-08551,classic_bike,2024-06-20T07:35:00,2024-06-20T08:17:40,Lafayette St & E 8 St,Broadway & E 22 St,casual,2560,40.730627,-73.991541,40.740175,-73.989636
20240619-08552,electric_bike,2024-06-19T21:35:00,2024-06-19T22:09:00,Bond St & Schermerhorn St,Bond St & Schermerhorn St,casual,2040,40.688413,-73.985052,40.688622,-73.984539
20240622-08553,classic_bike,2024-06-22T04:59:00,2024-06-22T05:31:22,Broadway & E 22 St,Bond St & Schermerhorn St,casual,1942,40.740338,-73.990015,40.688344,-73.984625
20240624-08554,electric_bike,2024-06-24T00:38:00,2024-06-24T01:24:17,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,2777,40.730633,-73.99113,40.688835,-73.984667
20240609-08555,electric_bike,2024-06-09T14:28:00,2024-06-09T14:40:53,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,773,40.714721,-73.952002,40.740819,-73.989328
20240613-08556,classic_bike,2024-06-13T09:30:00,2024-06-13T09:32:14,Pershing Square N,Bond St & Schermerhorn St,member,134,40.752392,-73.977771,40.688471,-73.984157
20240614-08557,classic_bike,2024-06-14T22:10:00,2024-06-14T22:35:56,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,1556,40.729904,-73.991399,40.713563,-73.951959
20240626-08558,electric_bike,2024-06-26T09:10:00,2024-06-26T09:35:59,Broadway & E 22 St,Lafayette St & E 8 St,casual,1559,40.739958,-73.990231,40.730795,-73.991802
20240605-08559,electric_bike,2024-06-05T15:45:00,2024-06-05T15:56:40,W 52 St & 5 Ave,Broadway & E 22 St,casual,700,40.758062,-73.978172,40.740049,-73.990094
20240623-08560,electric_bike,2024-06-23T03:15:00,2024-06-23T03:30:54,Pershing Square N,Bond St & Schermerhorn St,casual,954,40.752048,-73.97774,40.688593,-73.984632
20240628-08561,electric_bike,2024-06-28T23:30:00,2024-06-29T00:00:08,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,member,1808,40.714076,-73.952149,40.739826,-73.989151
20240617-08562,classic_bike,2024-06-17T09:21:00,2024-06-17T09:29:25,Broadway & E 22 St,Broadway & E 22 St,member,505,40.740024,-73.988861,40.739713,-73.989577
20240618-08563,electric_bike,2024-06-18T18:38:00,2024-06-18T19:05:05,Pershing Square N,Pershing Square N,member,1625,40.752568,-73.977979,40.752377,-73.97825
20240629-08564,classic_bike,2024-06-29T15:06:00,2024-06-29T15:41:07,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,2107,40.687813,-73.984876,40.687888,-73.984854
20240623-08565,electric_bike,2024-06-23T23:30:00,2024-06-23T23:47:43,Pershing Square N,Metropolitan Ave & Meeker Ave,member,1063,40.752526,-73.977933,40.714016,-73.951383
20240618-08566,classic_bike,2024-06-18T06:23:00,2024-06-18T06:27:34,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,274,40.729791,-73.990967,40.729805,-73.99099
20240617-08567,electric_bike,2024-06-17T00:23:00,2024-06-17T01:03:18,W 52 St & 5 Ave,Broadway & E 22 St,casual,2418,40.758701,-73.978889,40.739753,-73.989651
20240613-08568,classic_bike,2024-06-13T02:27:00,2024-06-13T03:10:13,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,2593,40.714317,-73.952133,40.758868,-73.97857
20240626-08569,electric_bike,2024-06-26T22:27:00,2024-06-26T23:07:57,Broadway & E 22 St,Bond St & Schermerhorn St,casual,2457,40.740618,-73.989208,40.687807,-73.98519
20240624-08570,classic_bike,2024-06-24T12:50:00,2024-06-24T13:01:02,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,casual,662,40.688265,-73.98438,40.714524,-73.951005
20240630-08571,electric_bike,2024-06-30T10:14:00,2024-06-30T11:02:05,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,casual,2885,40.68868,-73.984875,40.713511,-73.951264
20240614-08572,classic_bike,2024-06-14T17:34:00,2024-06-14T18:16:58,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,2578,40.729788,-73.991715,40.688287,-73.984488
20240626-08573,classic_bike,2024-06-26T21:38:00,2024-06-26T22:12:44,Broadway & E 22 St,Pershing Square N,member,2084,40.740546,-73.990134,40.752072,-73.977248
20240609-08574,electric_bike,2024-06-09T15:00:00,2024-06-09T15:13:01,Bond St & Schermerhorn St,Lafayette St & E 8 St,casual,781,40.688012,-73.984467,40.730528,-73.990819
20240616-08575,classic_bike,2024-06-16T20:32:00,2024-06-16T20:38:06,Pershing Square N,Pershing Square N,casual,366,40.752513,-73.97803,40.751413,-73.978223
20240618-08576,electric_bike,2024-06-18T10:50:00,2024-06-18T10:56:42,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,402,40.714389,-73.951497,40.740827,-73.989241
20240601-08577,electric_bike,2024-06-01T05:41:00,2024-06-01T06:17:35,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,2195,40.729615,-73.991282,40.713491,-73.951898
20240606-08578,electric_bike,2024-06-06T00:04:00,2024-06-06T00:38:55,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,2095,40.729962,-73.990976,40.729855,-73.991505
20240603-08579,classic_bike,2024-06-03T23:57:00,2024-06-04T00:36:51,Broadway & E 22 St,Broadway & E 22 St,casual,2391,40.740738,-73.990047,40.739819,-73.989969
20240607-08580,electric_bike,2024-06-07T05:49:00,2024-06-07T06:46:40,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,3460,40.73047,-73.990715,40.714617,-73.950943
20240603-08581,electric_bike,2024-06-03T00:32:00,2024-06-03T01:20:52,Pershing Square N,Broadway & E 22 St,casual,2932,40.751235,-73.977166,40.740065,-73.989087
20240601-08582,classic_bike,2024-06-01T12:15:00,2024-06-01T13:11:08,Broadway & E 22 St,Lafayette St & E 8 St,casual,3368,40.740788,-73.989215,40.729999,-73.991822
20240608-08583,electric_bike,2024-06-08T19:47:00,2024-06-08T20:44:33,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,3453,40.730708,-73.991819,40.714251,-73.951659
20240613-08584,classic_bike,2024-06-13T04:37:00,2024-06-13T05:04:06,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,1626,40.713774,-73.951896,40.71441,-73.95098
20240601-08585,electric_bike,2024-06-01T19:38:00,2024-06-01T20:32:10,Broadway & E 22 St,Bond St & Schermerhorn St,casual,3250,40.740717,-73.990175,40.688553,-73.985401
20240601-08586,electric_bike,2024-06-01T08:42:00,2024-06-01T08:56:09,Bond St & Schermerhorn St,Broadway & E 22 St,casual,849,40.68794,-73.984125,40.740606,-73.98955
20240621-08587,electric_bike,2024-06-21T18:13:00,2024-06-21T18:15:46,Broadway & E 22 St,W 52 St & 5 Ave,casual,166,40.739751,-73.989527,40.758621,-73.978482
20240612-08588,classic_bike,2024-06-12T14:38:00,2024-06-12T15:20:18,Pershing Square N,W 52 St & 5 Ave,member,2538,40.751384,-73.978379,40.75873,-73.979291
20240622-08589,classic_bike,2024-06-22T02:05:00,2024-06-22T02:36:58,W 52 St & 5 Ave,W 52 St & 5 Ave,casual,1918,40.758686,-73.978143,40.758879,-73.978403
20240626-08590,classic_bike,2024-06-26T13:22:00,2024-06-26T13:55:48,W 52 St & 5 Ave,Broadway & E 22 St,member,2028,40.758683,-73.978658,40.740444,-73.988877
20240620-08591,electric_bike,2024-06-20T23:48:00,2024-06-21T00:15:10,W 52 St & 5 Ave,Broadway & E 22 St,member,1630,40.757863,-73.979064,40.739655,-73.989623
20240609-08592,electric_bike,2024-06-09T03:27:00,2024-06-09T03:43:20,Lafayette St & E 8 St,W 52 St & 5 Ave,casual,980,40.730623,-73.990569,40.758474,-73.979326
20240619-08593,electric_bike,2024-06-19T09:11:00,2024-06-19T09:53:40,Pershing Square N,W 52 St & 5 Ave,casual,2560,40.752261,-73.97803,40.758798,-73.979311
20240629-08594,classic_bike,2024-06-29T01:03:00,2024-06-29T01:30:08,Broadway & E 22 St,Pershing Square N,casual,1628,40.740538,-73.989606,40.751348,-73.978352
20240627-08595,electric_bike,2024-06-27T05:57:00,2024-06-27T06:56:02,Lafayette St & E 8 St,W 52 St & 5 Ave,casual,3542,40.73051,-73.991252,40.759177,-73.978868
20240609-08596,classic_bike,2024-06-09T22:24:00,2024-06-09T23:19:04,Broadway & E 22 St,Broadway & E 22 St,casual,3304,40.740904,-73.989796,40.740806,-73.98978
20240602-08597,electric_bike,2024-06-02T01:09:00,2024-06-02T01:53:16,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,2656,40.740689,-73.989357,40.714752,-73.951967
20240617-08598,electric_bike,2024-06-17T06:16:00,2024-06-17T07:08:24,Broadway & E 22 St,W 52 St & 5 Ave,casual,3144,40.74072,-73.990157,40.758981,-73.978773
20240616-08599,electric_bike,2024-06-16T15:57:00,2024-06-16T16:35:19,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,2299,40.714742,-73.951007,40.740694,-73.989892
20240620-08600,electric_bike,2024-06-20T13:58:00,2024-06-20T14:08:44,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,644,40.713502,-73.951565,40.730217,-73.991114
20240602-08601,classic_bike,2024-06-02T22:50:00,2024-06-02T23:43:54,Broadway & E 22 St,Lafayette St & E 8 St,casual,3234,40.740793,-73.98916,40.730291,-73.990842
20240624-08602,electric_bike,2024-06-24T15:23:00,2024-06-24T16:20:55,Bond St & Schermerhorn St,W 52 St & 5 Ave,member,3475,40.689095,-73.984746,40.758222,-73.978433
20240607-08603,classic_bike,2024-06-07T02:14:00,2024-06-07T02:51:29,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,2249,40.740784,-73.98992,40.714,-73.952145
